url,q3,perceived,primary_topic,secondary_topic,democrat_vote,republican_vote
http://www.dailykos.com/story/2013/09/05/1236356/-TX-State-Sen-Wendy-Davis-Wins-Lawsuit-Against-Racist-GOP-Redistricting-Plan,News,1,Elections,Civil Rights,Positive,Negative
http://www.dailykos.com/story/2013/11/03/1252733/-90-Year-Old-Legendary-Speaker-of-the-House-Jim-Wright-Denied-Texas-Voter-ID-Card,News,1,Elections,Civil Rights,SomewhatPositive,SomewhatNegative
http://www.huffingtonpost.com/2013/12/09/rand-paul-african-american_n_4409356.html,News,1,Elections,Civil Rights,Neutral,SomewhatPositive
"http://www.latimes.com/nation/la-na-senate-newdems-20131123,0,385097.story",News,0,Elections,Civil Rights,Positive,SomewhatNegative
http://www.dailykos.com/story/2013/03/15/1194126/-CPAC-Video-Black-guy-escorted-out-by-police-after-White-guy-screams-at-him-that-Race-Doesn-t-Matter,Opinion,0,Elections,Civil Rights,Neutral,SomewhatNegative
http://online.wsj.com/article/SB10001424127887324520904578551302940183818.html,News,0,Elections,Civil Rights,Neutral,Neutral
http://www.reuters.com/article/2013/04/29/us-usa-court-immigration-idUSBRE93S0GD20130429,News,0,Elections,Civil Rights,Neutral,Neutral
http://www.usatoday.com/story/news/nation/2013/11/04/tenn-abortion-vote-battle/3429183/,News,1,Elections,Civil Rights,Neutral,Neutral
"http://www.latimes.com/news/local/la-me-0726-antelope-race-20130726,0,1552113.story",News,1,Elections,Civil Rights,Neutral,Neutral
http://www.washingtonpost.com/blogs/the-fix/wp/2013/10/24/why-obama-is-racing-against-the-clock-on-immigration/,News,0,Elections,Civil Rights,SomewhatPositive,SomewhatNegative
http://www.dailykos.com/story/2013/05/15/1209359/-Reid-Cordray-nomination-will-get-vote-next-week,Opinion,0,Elections,Civil Rights,SomewhatNegative,Neutral
http://usnews.nbcnews.com/_news/2013/11/06/21331645-californias-top-court-grills-fabulist-glass-in-his-bid-to-practice-law,News,0,Elections,Civil Rights,Neutral,Neutral
http://www.dailykos.com/story/2013/06/05/1213919/-National-Republicans-spending-money-to-keep-Texas-Red,Opinion,1,Elections,Civil Rights,Neutral,Neutral
http://www.usatoday.com/story/news/world/2013/07/31/immigration-republican-house-recess/2606309/,Opinion,1,Elections,Civil Rights,Neutral,SomewhatPositive
http://www.dailykos.com/story/2013/09/05/1236356/-TX-State-Sen-Wendy-Davis-Wins-Lawsuit-Against-Racist-GOP-Redistricting-Plan,News,0,Elections,Civil Rights,Neutral,SomewhatNegative
http://www.washingtonpost.com/blogs/post-politics/wp/2013/05/12/susan-collins-slams-obama-over-irs-targeting-of-conservative-groups/,News,1,Elections,Civil Rights,SomewhatNegative,SomewhatPositive
http://www.bbc.co.uk/news/world-us-canada-22627930,News,0,Elections,Civil Rights,Neutral,Neutral
http://www.huffingtonpost.com/2013/02/02/immigration-reform-plan_n_2605984.html,News,0,Elections,Civil Rights,Neutral,Neutral
http://online.wsj.com/article/SB10001424127887323716304578483174116481426.html,News,0,Elections,Civil Rights,Neutral,Neutral
http://www.cnn.com/2013/11/06/politics/new-york-mayor-family/index.html,News,1,Elections,Civil Rights,SomewhatPositive,Neutral
http://www.nytimes.com/2013/02/05/us/politics/waiting-times-to-vote-at-polls-draw-scrutiny.html,News,0,Elections,Civil Rights,Neutral,Neutral
http://www.huffingtonpost.com/2013/08/21/kris-kobach-ken-bennett_n_3791621.html,News,0,Elections,Civil Rights,Neutral,SomewhatNegative
http://www.washingtonpost.com/blogs/the-fix/wp/2013/04/01/scott-brown-filling-in-for-bill-oreilly/,Opinion,1,Elections,Civil Rights,Neutral,Neutral
http://www.dailykos.com/story/2013/10/24/1250239/-Tea-Party-Confederate-Secessionists-are-Finally-Crawling-out-of-Closet,Opinion,1,Elections,Civil Rights,SomewhatPositive,SomewhatNegative
http://www.dailykos.com/story/2013/03/06/1191844/-Conservative-media-watchdog-asks-Black-Socialist-Pope-to-Follow-Black-Socialist-President,Opinion,0,Elections,Civil Rights,SomewhatNegative,SomewhatNegative
"http://www.latimes.com/news/politics/topoftheticket/la-na-tt-new-voting-rights-discrimination-20130628,0,5106638.story",Opinion,0,Elections,Civil Rights,SomewhatNegative,SomewhatNegative
http://www.washingtonpost.com/business/economy/in-north-carolina-unimpeded-gop-drives-state-hard-to-the-right/2013/05/25/a9c9ccd2-c3c7-11e2-914f-a7aba60512a7_story_1.html,News,0,Elections,Civil Rights,SomewhatNegative,Neutral
http://www.cnn.com/2013/11/06/politics/new-york-mayor-family/index.html,News,0,Elections,Civil Rights,Neutral,Neutral
http://www.nytimes.com/2013/07/27/opinion/blow-carving-up-the-country.html,News,0,Elections,Civil Rights,Neutral,SomewhatNegative
http://online.wsj.com/article/SB10001424127887323384604578328010988027782.html,News,0,Elections,Civil Rights,Neutral,Neutral
http://www.dailykos.com/story/2013/06/09/1214731/-Abbreviated-Pundit-Round-up-Argument-about-NSA-spying-climate-change-and-more,Opinion,0,Elections,Civil Rights,SomewhatNegative,Negative
http://www.reuters.com/article/2013/06/17/us-usa-court-voters-idUSBRE95G0K720130617,News,0,Elections,Civil Rights,Neutral,Neutral
http://www.nytimes.com/2013/05/18/nyregion/citys-largest-union-endorsing-de-blasio-for-mayor.html,News,0,Elections,Civil Rights,Positive,Neutral
http://www.dailykos.com/story/2013/02/13/1186785/-BREAKING-WH-arrests-to-come-Civil-Disobedience-Action-on-Keystone-XL-today,News,1,Environment,Civil Rights,SomewhatPositive,SomewhatNegative
http://www.bbc.co.uk/news/world-us-canada-25552825,News,0,Environment,Civil Rights,SomewhatPositive,Neutral
http://www.huffingtonpost.com/2013/02/13/conor-kennedy-arrested_n_2676442.html,Opinion,0,Environment,Civil Rights,Positive,Positive
http://news.yahoo.com/u-judge-orders-landmark-california-cross-taken-down-012849685.html,News,0,Environment,Civil Rights,SomewhatPositive,SomewhatPositive
http://www.dailykos.com/story/2013/02/13/1186785/-BREAKING-WH-arrests-to-come-Civil-Disobedience-Action-on-Keystone-XL-today,News,0,Environment,Civil Rights,Neutral,Neutral
"http://www.chicagotribune.com/news/local/suburbs/naperville_lisle/chi-naperville-smart-meters-lawsuit,0,652116.story",News,1,Environment,Civil Rights,Neutral,Neutral
http://www.usatoday.com/story/news/world/2013/11/09/typhoon-haiyan-philippines-assistance/3483817/,News,0,Environment,Civil Rights,SomewhatPositive,SomewhatPositive
http://politicalticker.blogs.cnn.com/2013/01/22/cnn-poll-do-americans-agree-with-obama-on-climate-change-and-immigration/,News,1,Environment,Civil Rights,Positive,Negative
http://online.wsj.com/news/articles/SB10001424052702303763804579185813663902096,News,1,Environment,Civil Rights,Neutral,Neutral
http://www.dailykos.com/story/2013/06/03/1213449/-Romney-transition-team-report-turns-out-to-be-creepy-and-depressing,News,0,Environment,Civil Rights,Positive,Neutral
"http://www.latimes.com/news/nationworld/nation/la-na-court-gay-marriage-20130327,0,1101487.story",News,0,Gay Rights,Civil Rights,Neutral,Neutral
http://www.dailykos.com/story/2013/08/16/1231647/--It-s-just-disgusting-San-Antonio-councilwoman-s-appalling-anti-gay-rant-caught-on-tape,News,0,Gay Rights,Civil Rights,Neutral,Negative
http://www.cnn.com/2013/06/29/justice/california-same-sex-marriage/index.html,News,0,Gay Rights,Civil Rights,Neutral,Neutral
http://www.dailykos.com/story/2013/11/18/1256489/-Cheney-family-puts-out-statement-distancing-themselves-from-Liz-on-marriage-equality,News,0,Gay Rights,Civil Rights,Neutral,Negative
"http://www.chicagotribune.com/news/opinion/editorials/ct-edit-marriage-20130627,0,596857.story",News,1,Gay Rights,Civil Rights,Neutral,Neutral
http://www.foxnews.com/us/2013/08/24/churches-changing-bylaws-after-gay-marriage-ruling/,News,1,Gay Rights,Civil Rights,Neutral,Neutral
http://www.huffingtonpost.com/2013/03/04/se-cupp-on-cpac-gay-right_n_2806373.html,News,0,Gay Rights,Civil Rights,Neutral,Neutral
http://firstread.nbcnews.com/_news/2013/03/01/17148762-obama-important-for-us-to-articulate-gay-marriage-views-to-supreme-court,News,0,Gay Rights,Civil Rights,Positive,SomewhatPositive
http://news.yahoo.com/smallest-state-big-battleground-gay-marriage-072938762.html,News,0,Gay Rights,Civil Rights,Neutral,Neutral
http://news.yahoo.com/two-boy-scout-leaders-membership-may-revoked-marching-220431746--abc-news-topstories.html,News,1,Gay Rights,Civil Rights,Neutral,Neutral
"http://www.latimes.com/news/opinion/opinion-la/la-ol-gay-marriage-surveys-20130401,0,4109249.story",Opinion,1,Gay Rights,Civil Rights,Neutral,SomewhatNegative
http://www.washingtonpost.com/politics/scalia-finds-his-predictions-on-same-sex-marriage-ruling-being-borne-out/2013/12/29/d2c7b90a-7097-11e3-8def-a33011492df2_story.html,News,0,Gay Rights,Civil Rights,Neutral,Neutral
http://www.huffingtonpost.com/2013/11/09/hawaii-gay-marriage-bill_n_4245015.html,News,0,Gay Rights,Civil Rights,Neutral,Neutral
http://blogs.wsj.com/washwire/2013/06/25/live-blog-tuesday-at-the-supreme-court/,News,0,Gay Rights,Civil Rights,Neutral,Neutral
"http://www.latimes.com/news/politics/topoftheticket/la-na-tt-las-vegas-wedding-20130401,0,2579978.story",Opinion,1,Gay Rights,Civil Rights,Positive,SomewhatNegative
http://articles.washingtonpost.com/2013-03-26/national/38038657_1_mark-regnerus-gay-parents-social-science,Opinion,1,Gay Rights,Civil Rights,Neutral,Neutral
"http://www.latimes.com/news/politics/la-pn-doma-supreme-court-ruling-20130626,0,6846934.story",News,1,Gay Rights,Civil Rights,Neutral,Neutral
"http://www.latimes.com/news/nationworld/nation/la-na-court-prop8-20130301,0,7758627.story",News,1,Gay Rights,Civil Rights,SomewhatPositive,Neutral
http://www.dailykos.com/story/2013/04/02/1198684/-The-bigots-not-happy-about-being-called-bigots,Opinion,0,Gay Rights,Civil Rights,Neutral,Negative
http://online.wsj.com/article/AP71cf5733c2614aeeb19bfdce4ff05c29.html,News,1,Gay Rights,Civil Rights,Positive,SomewhatNegative
http://www.dailykos.com/story/2013/08/16/1231647/--It-s-just-disgusting-San-Antonio-councilwoman-s-appalling-anti-gay-rant-caught-on-tape,News,1,Gay Rights,Civil Rights,Neutral,Neutral
http://www.bbc.co.uk/news/uk-politics-22749728,News,0,Gay Rights,Civil Rights,SomewhatNegative,SomewhatNegative
http://www.breitbart.com/Big-Journalism/2013/04/16/Liberal-Magazine-Admits-Gay-Marriage-Leads-to-Polygamy-and-Endorses-Both,Opinion,0,Gay Rights,Civil Rights,Neutral,Neutral
http://nbcpolitics.nbcnews.com/_news/2013/05/29/18564560-with-suspense-building-high-court-has-more-than-marriage-on-the-list-of-big-decisions,News,1,Gay Rights,Civil Rights,SomewhatPositive,SomewhatNegative
http://nbcpolitics.nbcnews.com/_news/2013/05/29/18564560-with-suspense-building-high-court-has-more-than-marriage-on-the-list-of-big-decisions,News,0,Gay Rights,Civil Rights,Neutral,Neutral
http://usnews.nbcnews.com/_news/2013/12/24/22038630-utah-headed-to-supreme-court-after-appeals-court-refuses-to-stop-same-sex-weddings,News,0,Gay Rights,Civil Rights,Positive,SomewhatNegative
http://www.usatoday.com/story/news/nation/2013/12/23/utah-gay-marriage/4173473/,News,0,Gay Rights,Civil Rights,Neutral,Neutral
http://www.bbc.co.uk/news/uk-northern-ireland-22418685,News,1,Gay Rights,Civil Rights,Neutral,Neutral
http://www.nytimes.com/2013/03/27/opinion/dowd-courting-cowardice.html,other,0,Gay Rights,Civil Rights,Neutral,Neutral
http://www.cnn.com/2013/06/12/opinion/brazile-loving-decision/index.html,other,0,Gay Rights,Civil Rights,Neutral,Neutral
http://thecaucus.blogs.nytimes.com/2013/03/18/hillary-clinton-endorses-same-sex-marriage/,News,1,Gay Rights,Civil Rights,SomewhatPositive,Neutral
http://www.washingtonpost.com/blogs/govbeat/wp/2013/08/28/gay-marriage-legal-in-new-mexico-sort-of/,News,1,Gay Rights,Civil Rights,Neutral,Neutral
http://online.wsj.com/article/SB124804515860263587.html,Opinion,1,Gay Rights,Civil Rights,Neutral,Neutral
"http://www.chicagotribune.com/news/local/breaking/chi-chicago-pride-parade-2013,0,1592640.story",News,1,Gay Rights,Civil Rights,SomewhatPositive,Neutral
http://www.nbcnews.com/business/same-sex-marriage-tax-benefits-irs-8C11034114,News,1,Gay Rights,Civil Rights,Neutral,Neutral
http://www.nytimes.com/2013/06/27/your-money/how-the-supreme-court-ruling-will-affect-same-sex-spouses.html,News,1,Gay Rights,Civil Rights,Neutral,Neutral
http://www.reuters.com/article/2013/06/26/us-usa-court-gaymarriage-idUSBRE95P06W20130626,News,1,Gay Rights,Civil Rights,Neutral,Neutral
"http://www.latimes.com/news/nationworld/nation/la-na-court-gay-marriage-20130331,0,839338.story",Opinion,0,Gay Rights,Civil Rights,Neutral,Neutral
http://www.dailykos.com/story/2013/09/24/1241073/-Texas-Republicans-will-always-be-the-last-horse-out-of-the-barn,Opinion,1,Gay Rights,Civil Rights,Neutral,Negative
"http://www.latimes.com/news/nationworld/nation/la-na-gay-marry-court-20130127,0,6421506.story",News,0,Gay Rights,Civil Rights,Neutral,Neutral
"http://www.latimes.com/nation/la-na-navajo-gay-marriage-ban-20131230,0,5735043.story",News,1,Gay Rights,Civil Rights,Neutral,Neutral
http://www.bbc.co.uk/news/uk-politics-21194052,Opinion,0,Gay Rights,Civil Rights,Neutral,Neutral
http://www.dailykos.com/story/2013/03/28/1197574/-Soft-fuzzy-and-all-about-traditional-marriage-No-DOMA-was-the-demon-seed-of-a-hate-group,Opinion,1,Gay Rights,Civil Rights,Neutral,Neutral
http://www.huffingtonpost.com/2013/06/22/conservatives-defy-marriage-equality-supreme-court_n_3482958.html,Opinion,0,Gay Rights,Civil Rights,Neutral,Neutral
http://news.yahoo.com/blogs/ticket/conservative-justices-stress-federal-overreach-gay-marriage-case-163526050--politics.html,News,0,Gay Rights,Civil Rights,SomewhatPositive,SomewhatPositive
http://www.huffingtonpost.com/2013/05/02/catholic-protest-detroit_n_3203945.html,News,0,Gay Rights,Civil Rights,Neutral,Neutral
http://www.dailykos.com/story/2013/04/07/1198522/-I-am-sick-and-tired-of-dumb-people-arguing-against-marriage-equality,Opinion,0,Gay Rights,Civil Rights,Neutral,Negative
http://blogs.wsj.com/speakeasy/2013/05/24/the-boy-scouts-halfhearted-shift-on-gay-rights/,News,1,Gay Rights,Civil Rights,Neutral,SomewhatNegative
http://politicalticker.blogs.cnn.com/2013/03/25/mccaskill-rolls-out-support-for-same-sex-marriage/,News,0,Gay Rights,Civil Rights,SomewhatPositive,Neutral
http://news.yahoo.com/senate-nears-historic-vote-gay-rights-bill-080458695--election.html,News,1,Gay Rights,Civil Rights,SomewhatPositive,SomewhatNegative
http://www.dailykos.com/story/2013/01/09/1177606/-Obama-picks-yet-another-homophobe-for-benediction,Opinion,0,Gay Rights,Civil Rights,SomewhatPositive,SomewhatNegative
"http://www.chicagotribune.com/news/chi-supreme-court-gay-marriage-20130326,0,727855.story",News,0,Gay Rights,Civil Rights,Neutral,Neutral
"http://www.latimes.com/local/lanow/la-me-ln-gay-teacher-catholic-fired-20130808,0,2610005.story",News,0,Gay Rights,Civil Rights,Neutral,Neutral
http://usnews.nbcnews.com/_news/2013/03/23/17418817-same-sex-marriages-big-day-in-court-whats-at-stake,News,0,Gay Rights,Civil Rights,Neutral,Neutral
"http://www.latimes.com/news/politics/la-pn-doma-supreme-court-ruling-20130626,0,6846934.story",News,0,Gay Rights,Civil Rights,Neutral,Neutral
http://www.breitbart.com/Big-Government/2013/03/28/Pelosi-Same-Sex-Marriage-Honors-Constitution,Opinion,0,Gay Rights,Civil Rights,Negative,Neutral
http://www.washingtonpost.com/blogs/the-fix/wp/2013/04/05/who-will-be-the-next-republican-senator-to-embrace-gay-marriage/,News,0,Gay Rights,Civil Rights,SomewhatPositive,SomewhatNegative
http://articles.latimes.com/2013/mar/01/nation/la-na-court-prop8-20130302,News,1,Gay Rights,Civil Rights,Neutral,Neutral
http://www.usatoday.com/story/news/nation/2013/12/23/utah-gay-marriage/4173473/,News,1,Gay Rights,Civil Rights,Neutral,Neutral
http://www.huffingtonpost.com/2013/06/28/proposition-8-gay-marriage_n_3519340.html,News,1,Gay Rights,Civil Rights,Positive,Negative
http://www.nytimes.com/2013/03/31/opinion/sunday/douthat-marriage-looks-different-now.html,News,1,Gay Rights,Civil Rights,Neutral,Neutral
http://www.washingtonpost.com/blogs/the-fix/wp/2013/04/05/who-will-be-the-next-republican-senator-to-embrace-gay-marriage/,Opinion,1,Gay Rights,Civil Rights,SomewhatPositive,SomewhatNegative
http://www.huffingtonpost.com/paul-raushenbush/cardinal-dolan-gay-marriage-_b_4364273.html,Opinion,1,Gay Rights,Civil Rights,Neutral,Neutral
http://usnews.nbcnews.com/_news/2013/12/23/22013976-federal-court-refuses-to-halt-same-sex-marriage-in-utah,News,1,Gay Rights,Civil Rights,Neutral,Neutral
http://www.cnn.com/2013/07/02/showbiz/paula-deen-defense/index.html,News,1,Gay Rights,Civil Rights,Neutral,Neutral
http://www.reuters.com/article/2013/06/13/us-usa-court-gaymarriage-analysis-idUSBRE95C05520130613,News,0,Gay Rights,Civil Rights,Neutral,Neutral
http://www.bbc.co.uk/news/magazine-23159390,Opinion,0,Gay Rights,Civil Rights,Neutral,Neutral
http://www.usatoday.com/story/opinion/2013/05/22/boy-scouts-president-let-in-gay-boys/2351907/,Opinion,1,Gay Rights,Civil Rights,Neutral,Neutral
http://blogs.wsj.com/washwire/2013/03/28/obama-gay-marriage-is-constitutional/,News,0,Gay Rights,Civil Rights,SomewhatPositive,Neutral
"http://www.latimes.com/news/nationworld/nation/la-na-gay-marry-court-20130127,0,6421506.story",News,1,Gay Rights,Civil Rights,Neutral,Neutral
http://www.bbc.co.uk/news/world-us-canada-24813183,News,1,Gay Rights,Civil Rights,SomewhatNegative,SomewhatPositive
http://www.washingtonpost.com/opinions/harold-meyerson-obama-forges-a-new-majority/2013/01/22/c66489a6-64a7-11e2-9e1b-07db1d2ccd5b_story.html,News,1,Gay Rights,Civil Rights,Positive,Neutral
http://news.yahoo.com/churches-changing-bylaws-gay-marriage-ruling-153638830.html,News,1,Gay Rights,Civil Rights,Neutral,Neutral
http://news.yahoo.com/smallest-state-big-battleground-gay-marriage-072938762.html,News,1,Gay Rights,Civil Rights,Positive,Negative
"http://www.latimes.com/entertainment/tv/showtracker/la-et-st-duck-dynasty-phil-robertson-gays-sin-black-people-civil-rights-20131218,0,4998406.story",News,1,Gay Rights,Civil Rights,Neutral,SomewhatNegative
